Conventions,G,BADC-CSV,1
title,G,uk-radiation-obs
source,G,Met Office MIDAS database
creator,G,Met Office
activity,G,Met Office MIDAS Open: UK Land Surface Stations Data
feature_type,G,point series
collection_name,G,midas-open
collection_version_number,G,dataset-version-202107
history,G,Created 2021-07-16
last_revised_date,G,2021-07-16
observation_station,G,auchincruive
historic_county_name,G,ayrshire
midas_station_id,G,01005
location,G,55.477,-4.565
height,G,48,m
date_valid,G,2008-01-01 00:00:00,2008-12-31 23:59:59
midas_qc_version_number,G,1
comments,G,The midas_qc_version_number indicates if the data are original received message (0) or current best version (1)
comments,G,This file contains station observations
comments,G,missing values are identified with the missing data flag
missing_value,G,NA
coordinate_variable,ob_end_time,t
long_name,ob_end_time,Date at end of observation period,s
type,ob_end_time,char
comments,ob_end_time,Date and time (YYYY-MM-DD HH:MM:SS) at the end of the observation period
long_name,id,station identifier,1
type,id,char
comments,id,a station may have more than one id assigned to it designated by the id_type
long_name,id_type,identifier type,1
type,id_type,char
comments,id_type,a station may have more than one id assigned to it defined by id_type
long_name,ob_hour_count,Observation hour count,hours
type,ob_hour_count,int
long_name,version_num,midas qc version number,1
type,version_num,int
comments,version_num,The midas_qc_version_number indicates if the data are original received message (0) or current best version (1)
long_name,met_domain_name,message type,1
type,met_domain_name,char
comments,met_domain_name,message type (see MIDAS documentation)
long_name,src_id,unique source identifier or station site number,1
type,src_id,int
comments,src_id,unique source identifier or station site number
long_name,rec_st_ind,state indicator for the record,1
type,rec_st_ind,int
comments,rec_st_ind,state indicator for the current stage in the life of the record (see MIDAS documentation)
long_name,glbl_irad_amt,Global solar irradiation amount,KJ/m2
type,glbl_irad_amt,int
long_name,glbl_irad_amt_q,QC code: Global solar irradiation amount,1
type,glbl_irad_amt_q,int
long_name,difu_irad_amt,Diffuse solar irradiation amount,KJ/m2
type,difu_irad_amt,int
long_name,difu_irad_amt_q,QC code: Diffuse solar irradiation amount,1
type,difu_irad_amt_q,int
long_name,direct_irad,Direct solar irradiation amount,KJ/m2
type,direct_irad,int
long_name,direct_irad_q,QC code: Direct solar irradiation amount,1
type,direct_irad_q,int
long_name,irad_bal_amt,Irradiation balance amount,KJ/m2
type,irad_bal_amt,int
long_name,irad_bal_amt_q,QC code: Irradiation balance amount,1
type,irad_bal_amt_q,int
long_name,glbl_s_lat_irad_amt,Mean global S latitude radiation,KJ/m2
type,glbl_s_lat_irad_amt,int
long_name,glbl_s_lat_irad_amt_q,QC code: Mean global S latitude radiation,1
type,glbl_s_lat_irad_amt_q,int
long_name,glbl_horz_ilmn,Global horizontal illumination,KJ/m2
type,glbl_horz_ilmn,int
long_name,glbl_horz_ilmn_q,QC code: Global horizontal illumination,1
type,glbl_horz_ilmn_q,int
long_name,meto_stmp_time,Met Office receipt stamp time,s
type,meto_stmp_time,char
comments,meto_stmp_time,Met Office receipt stampe time in format (YYYY-MM-DD HH:MM:SS)
long_name,midas_stmp_etime,Elapsed time to storage in MIDAS,minutes
type,midas_stmp_etime,int
data
ob_end_time,id_type,id,ob_hour_count,version_num,met_domain_name,src_id,rec_st_ind,glbl_irad_amt,glbl_irad_amt_q,difu_irad_amt,difu_irad_amt_q,direct_irad,direct_irad_q,irad_bal_amt,irad_bal_amt_q,glbl_s_lat_irad_amt,glbl_s_lat_irad_amt_q,glbl_horz_ilmn,glbl_horz_ilmn_q,meto_stmp_time,midas_stmp_etime
2008-01-01 20:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-01 20:23:00,278
2008-01-01 21:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-01 21:20:00,221
2008-01-01 22:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-01 22:19:00,162
2008-01-01 23:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-01 23:32:00,89
2008-01-02 00:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-02 00:14:00,1487
2008-01-02 01:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-02 01:03:00,528
2008-01-02 02:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-02 02:03:00,468
2008-01-02 03:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-02 03:16:00,395
2008-01-02 04:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-02 04:18:00,333
2008-01-02 05:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-02 05:22:00,269
2008-01-02 06:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-02 06:02:00,229
2008-01-02 07:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-02 07:07:00,164
2008-01-02 08:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-02 08:03:00,108
2008-01-02 09:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-02 09:16:00,35
2008-01-02 10:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,1006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-02 10:22:00,879
2008-01-02 11:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,45,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-02 11:25:00,816
2008-01-02 12:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,113,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-02 12:19:00,762
2008-01-02 13:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,149,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-02 13:18:00,703
2008-01-02 14:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,114,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-02 14:22:00,639
2008-01-02 15:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,121,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-02 15:02:00,599
2008-01-02 16:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,127,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-02 16:37:00,504
2008-01-02 17:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-02 17:20:00,461
2008-01-02 18:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-02 18:07:00,414
2008-01-02 19:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-02 19:02:00,359
2008-01-02 20:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-02 20:22:00,279
2008-01-02 21:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-02 21:07:00,234
2008-01-02 22:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-02 22:15:00,166
2008-01-02 23:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-02 23:20:00,101
2008-01-03 00:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-03 00:19:00,1482
2008-01-03 01:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-03 01:19:00,512
2008-01-03 02:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-03 02:08:00,463
2008-01-03 03:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-03 03:22:00,389
2008-01-03 04:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-03 04:05:00,346
2008-01-03 05:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-03 05:15:00,276
2008-01-03 06:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-03 06:14:00,217
2008-01-03 07:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-03 07:17:00,154
2008-01-03 08:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,1006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-03 08:07:00,104
2008-01-03 09:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,1006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-03 09:14:00,37
2008-01-03 10:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,1006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-03 10:14:00,887
2008-01-03 11:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,123,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-03 11:23:00,818
2008-01-03 12:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,413,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-03 12:18:00,763
2008-01-03 13:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,573,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-03 13:20:00,701
2008-01-03 14:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,544,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-03 14:22:00,639
2008-01-03 15:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,426,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-03 15:16:00,585
2008-01-03 16:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,233,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-03 16:19:00,522
2008-01-03 17:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-03 17:17:00,464
2008-01-03 18:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-03 18:04:00,417
2008-01-03 19:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-03 19:20:00,341
2008-01-03 21:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-03 21:16:00,225
2008-01-03 22:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-03 22:42:00,139
2008-01-03 23:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-03 23:16:00,105
2008-01-04 00:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-04 00:19:00,1482
2008-01-04 01:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-04 01:17:00,514
2008-01-04 02:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-04 02:19:00,452
2008-01-04 03:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-04 03:16:00,395
2008-01-04 04:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-04 04:20:00,331
2008-01-04 05:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-04 05:14:00,277
2008-01-04 06:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-04 06:15:00,216
2008-01-04 07:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-04 07:18:00,153
2008-01-04 08:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,1006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-04 08:15:00,96
2008-01-04 09:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,1006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-04 09:20:00,31
2008-01-04 10:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-04 10:18:00,883
2008-01-04 11:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,45,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-04 11:20:00,821
2008-01-04 12:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,123,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-04 12:08:00,773
2008-01-04 13:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,163,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-04 13:15:00,706
2008-01-04 14:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,172,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-04 14:05:00,656
2008-01-04 15:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,103,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-04 15:05:00,596
2008-01-04 16:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,33,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-04 16:23:00,518
2008-01-04 17:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,19,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-04 17:21:00,460
2008-01-04 18:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-04 18:20:00,401
2008-01-04 19:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-04 19:02:00,359
2008-01-04 20:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-04 20:02:00,299
2008-01-04 21:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-04 21:03:00,238
2008-01-04 22:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-04 22:02:00,179
2008-01-04 23:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-04 23:24:00,97
2008-01-05 00:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-05 00:05:00,1496
2008-01-05 01:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-05 01:20:00,511
2008-01-05 02:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-05 02:22:00,449
2008-01-05 03:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-05 03:16:00,395
2008-01-05 04:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-05 04:18:00,333
2008-01-05 05:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-05 05:17:00,274
2008-01-05 06:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-05 06:18:00,213
2008-01-05 07:00:00,DCNN,6544,1,1,AWSHRLY,1005,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-05 07:17:00,154
2008-01-05 08:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,1006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-05 08:05:00,106
2008-01-05 09:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,3,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-05 09:23:00,28
2008-01-05 10:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,1,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-05 10:16:00,885
2008-01-05 11:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,51,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-05 11:16:00,825
2008-01-05 12:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,285,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-05 12:14:00,767
2008-01-05 13:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,54,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-05 13:05:00,716
2008-01-05 14:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,81,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-05 14:03:00,658
2008-01-05 15:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,116,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-05 15:18:00,583
2008-01-05 16:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,37,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-05 16:03:00,538
2008-01-05 17:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,12,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-05 17:03:00,478
2008-01-05 18:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-05 18:33:00,388
2008-01-05 19:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-05 19:22:00,339
2008-01-05 20:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-05 20:02:00,299
2008-01-05 21:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-05 21:18:00,223
2008-01-05 22:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-05 22:23:00,158
2008-01-05 23:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-05 23:03:00,118
2008-01-06 00:00:00,DCNN,6544,1,1,AWSHRLY,1005,1022,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-06 00:20:00,1481
