Conventions,G,BADC-CSV,1
title,G,uk-daily-rain-obs
source,G,Met Office MIDAS database
creator,G,Met Office
activity,G,Met Office MIDAS Open: UK Land Surface Stations Data
feature_type,G,point series
collection_name,G,midas-open
collection_version_number,G,dataset-version-202107
history,G,Created 2021-07-15
last_revised_date,G,2021-07-15
observation_station,G,culzean-castle
historic_county_name,G,ayrshire
midas_station_id,G,00999
location,G,55.351,-4.791
height,G,42,m
date_valid,G,2009-01-01 00:00:00,2009-12-31 23:59:59
midas_qc_version_number,G,1
comments,G,The midas_qc_version_number indicates if the data are original received message (0) or current best version (1)
comments,G,This file contains station observations
comments,G,missing values are identified with the missing data flag
missing_value,G,NA
coordinate_variable,ob_date,t
long_name,ob_date,Date of observation,s
type,ob_date,char
comments,ob_date,Date and time (YYYY-MM-DD HH:MM:SS) of the observation
long_name,id,station identifier,1
type,id,char
comments,id,a station may have more than one id assigned to it designated by the id_type
long_name,id_type,identifier type,1
type,id_type,char
comments,id_type,a station may have more than one id assigned to it defined by id_type
long_name,version_num,midas qc version number,1
type,version_num,int
comments,version_num,The midas_qc_version_number indicates if the data are original received message (0) or current best version (1)
long_name,met_domain_name,message type,1
type,met_domain_name,char
comments,met_domain_name,message type (see MIDAS documentation)
long_name,ob_day_cnt,Observation day count,day
type,ob_day_cnt,int
long_name,ob_end_ctime,clock time at end of observation as HHMM,s
type,ob_end_ctime,char
long_name,src_id,unique source identifier or station site number,1
type,src_id,int
comments,src_id,unique source identifier or station site number
long_name,rec_st_ind,state indicator for the record,1
type,rec_st_ind,int
comments,rec_st_ind,state indicator for the current stage in the life of the record (see MIDAS documentation)
long_name,prcp_amt,Precipitation amount,mm
type,prcp_amt,float
long_name,ob_day_cnt_q,QC code: observation day count,1
type,ob_day_cnt_q,int
long_name,prcp_amt_q,QC code: precipitation amount,1
type,prcp_amt_q,int
long_name,prcp_amt_j,Descriptor: precipitation amount,1
type,prcp_amt_j,int
long_name,meto_stmp_time,Met Office receipt stamp time,s
type,meto_stmp_time,char
comments,meto_stmp_time,Met Office receipt stampe time in format (YYYY-MM-DD HH:MM:SS)
long_name,midas_stmp_etime,Elapsed time to storage in MIDAS ,minutes
type,midas_stmp_etime,int
data
ob_date,id,id_type,version_num,met_domain_name,ob_end_ctime,ob_day_cnt,src_id,rec_st_ind,prcp_amt,ob_day_cnt_q,prcp_amt_q,prcp_amt_j,meto_stmp_time,midas_stmp_etime
2009-01-20 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.6,0,6,NA,2009-02-06 14:08:05,37
2009-01-21 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,5.1,0,6,NA,2009-02-06 14:08:05,35
2009-01-22 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,9.1,0,6,NA,2009-02-06 14:08:05,34
2009-01-23 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.5,0,6,NA,2009-02-06 14:08:05,32
2009-01-24 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,2.2,0,6,NA,2009-02-06 14:08:05,30
2009-01-25 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,5.6,0,6,NA,2009-02-06 14:08:05,29
2009-01-26 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.1,0,6,NA,2009-02-06 14:08:05,27
2009-01-27 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.9,0,6,NA,2009-02-06 14:08:05,26
2009-01-28 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,4.8,0,6,NA,2009-02-06 14:08:05,24
2009-01-29 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-02-06 14:08:05,22
2009-01-30 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,2.5,0,6,NA,2009-02-06 14:08:05,21
2009-01-31 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,2.5,0,6,NA,2009-02-06 14:08:05,19
2009-02-01 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-02-06 14:08:05,16
2009-02-02 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.4,0,6,NA,2009-02-06 14:08:05,12
2009-02-03 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.5,0,6,NA,2009-02-06 14:08:05,11
2009-02-04 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.4,0,6,NA,2009-02-06 14:08:05,9
2009-02-05 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,2.7,0,6,NA,2009-02-06 14:08:05,7
2009-02-06 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.1,0,6,NA,2009-02-27 14:08:33,34
2009-02-07 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.1,0,6,NA,2009-02-27 14:08:33,32
2009-02-08 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-02-27 14:08:33,27
2009-02-09 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,2.5,0,6,NA,2009-02-27 14:08:33,25
2009-02-10 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-02-27 14:08:33,22
2009-02-11 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-02-27 14:08:33,21
2009-02-12 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.1,0,6,NA,2009-02-27 14:08:33,20
2009-02-13 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,2.6,0,6,NA,2009-02-27 14:08:33,18
2009-02-14 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.9,0,6,NA,2009-02-27 14:08:33,7
2009-02-15 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,2.1,0,6,NA,2009-02-27 14:08:33,5
2009-02-16 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.1,0,6,NA,2009-02-27 14:08:33,4
2009-02-17 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.1,0,6,NA,2009-02-27 14:08:33,2
2009-02-18 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-02-27 15:08:27,60
2009-02-19 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.5,0,6,NA,2009-02-27 15:08:27,59
2009-02-20 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.1,0,6,NA,2009-02-27 15:08:27,57
2009-02-21 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-02-27 15:08:27,56
2009-02-22 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.4,0,6,NA,2009-02-27 15:08:27,54
2009-02-23 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.1,0,6,NA,2009-02-27 15:08:27,53
2009-02-24 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-02-27 15:08:27,52
2009-02-25 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.5,0,6,NA,2009-02-27 15:08:27,50
2009-02-26 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.5,0,6,NA,2009-02-27 15:08:27,49
2009-02-27 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,9.7,0,6,NA,2009-02-27 15:08:27,47
2009-02-28 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-03-06 14:08:06,49
2009-03-01 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,4.1,0,6,NA,2009-03-06 14:08:06,47
2009-03-02 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.7,0,6,NA,2009-03-06 14:08:06,46
2009-03-03 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,2.2,0,6,NA,2009-03-06 14:08:06,44
2009-03-04 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,20.3,0,6,NA,2009-04-07 13:04:48,0
2009-03-05 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,2.8,0,6,NA,2009-04-07 13:06:32,0
2009-03-06 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,2.2,0,6,NA,2009-04-07 13:08:40,0
2009-03-07 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.1,0,6,NA,2009-04-07 13:09:57,0
2009-03-08 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,13.1,0,6,NA,2009-04-07 13:11:24,0
2009-03-09 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,6.1,0,6,NA,2009-04-07 13:12:59,0
2009-03-10 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,3,0,6,NA,2009-04-07 13:19:06,0
2009-03-11 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.3,0,6,NA,2009-04-07 13:18:42,0
2009-03-12 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,5.7,0,6,NA,2009-04-07 13:17:24,0
2009-03-13 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.5,0,6,NA,2009-04-07 13:20:20,0
2009-03-14 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.4,0,6,NA,2009-04-07 13:22:38,0
2009-03-15 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.4,0,6,NA,2009-04-07 13:23:40,0
2009-03-16 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.1,0,6,NA,2009-04-07 13:24:49,0
2009-03-17 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.3,0,6,NA,2009-04-07 13:26:54,0
2009-03-18 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.1,0,6,NA,2009-04-07 13:27:56,0
2009-03-19 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-04-07 13:28:56,0
2009-03-20 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-04-07 13:30:07,0
2009-03-21 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-04-07 13:31:33,0
2009-03-22 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.1,0,6,NA,2009-04-07 13:32:41,0
2009-03-23 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.6,0,6,NA,2009-04-07 13:33:52,0
2009-03-24 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.7,0,6,NA,2009-04-07 13:34:55,0
2009-03-25 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,10.4,0,6,NA,2009-04-07 13:35:57,0
2009-03-26 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,9.7,0,6,NA,2009-04-07 13:37:48,0
2009-03-27 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.7,0,6,NA,2009-04-07 13:39:36,0
2009-03-28 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.6,0,6,NA,2009-04-07 13:40:37,0
2009-03-29 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-04-07 13:41:42,0
2009-03-30 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,10006,NA,2009-04-07 13:43:08,0
2009-03-31 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.9,0,6,NA,2009-04-07 13:45:21,0
2009-04-01 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-04-07 13:46:19,0
2009-04-02 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-04-07 13:47:41,0
2009-04-03 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-04-07 13:48:50,0
2009-04-04 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,8.3,0,6,NA,2009-04-07 13:50:36,0
2009-04-05 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,2.6,0,6,NA,2009-04-07 13:54:19,0
2009-04-06 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.1,0,6,NA,2009-04-07 13:55:18,0
2009-04-07 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.2,0,6,NA,2009-04-07 13:56:26,0
2009-04-08 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,10.1,0,6,NA,2009-04-30 13:04:03,0
2009-04-09 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.6,0,6,NA,2009-04-30 13:05:59,0
2009-04-10 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,3.1,0,6,NA,2009-04-30 13:07:54,0
2009-04-11 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-04-30 13:09:07,0
2009-04-12 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-04-30 13:10:20,0
2009-04-13 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-04-30 13:11:30,0
2009-04-14 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-04-30 13:12:41,0
2009-04-15 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-04-30 13:13:53,0
2009-04-16 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-04-30 13:14:48,0
2009-04-17 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-04-30 13:16:02,0
2009-04-18 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-04-30 13:17:09,0
2009-04-19 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-04-30 13:18:33,0
2009-04-20 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-04-30 13:19:42,0
2009-04-21 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.1,0,6,NA,2009-04-30 13:24:02,0
2009-04-22 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.3,0,6,NA,2009-04-30 13:25:12,0
2009-04-23 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,7.5,0,6,NA,2009-04-30 13:26:13,0
2009-04-24 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.8,0,6,NA,2009-04-30 13:27:24,0
2009-04-25 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,4.8,0,6,NA,2009-04-30 13:28:40,0
2009-04-26 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.5,0,6,NA,2009-04-30 13:29:57,0
2009-04-27 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,16,0,6,NA,2009-04-30 13:34:27,0
2009-04-28 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.3,0,6,NA,2009-04-30 13:36:53,0
2009-04-29 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.5,0,6,NA,2009-04-30 13:38:03,0
2009-04-30 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.5,0,6,NA,2009-04-30 13:39:01,0
2009-05-01 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,5.2,0,6,NA,2009-06-05 13:00:21,0
2009-05-02 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,7.2,0,6,NA,2009-06-05 13:01:44,0
2009-05-03 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-06-05 13:03:43,0
2009-05-04 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,3.6,0,6,NA,2009-06-05 13:05:11,0
2009-05-05 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,4.2,0,6,NA,2009-06-05 13:06:28,0
2009-05-06 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,20.1,0,6,NA,2009-06-05 13:07:42,0
2009-05-07 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,7.4,0,6,NA,2009-06-05 13:09:24,0
2009-05-08 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,5.8,0,6,NA,2009-06-05 13:10:49,0
2009-05-09 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.9,0,6,NA,2009-06-05 13:12:47,0
2009-05-10 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,16.5,0,6,NA,2009-06-05 13:14:12,0
2009-05-11 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-06-05 13:27:03,0
2009-05-12 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-06-05 13:28:33,0
2009-05-13 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-06-05 13:29:31,0
2009-05-14 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.4,0,6,NA,2009-06-05 13:30:49,0
2009-05-15 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.6,0,6,NA,2009-06-05 13:31:48,0
2009-05-16 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.6,0,6,NA,2009-06-05 13:32:56,0
2009-05-17 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.8,0,6,NA,2009-06-05 13:34:09,0
2009-05-18 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,10.4,0,6,NA,2009-06-05 13:35:16,0
2009-05-19 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.3,0,6,NA,2009-06-05 13:36:30,0
2009-05-20 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.6,0,6,NA,2009-06-05 13:37:46,0
2009-05-21 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.1,0,6,NA,2009-06-05 13:39:48,0
2009-05-22 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-06-05 13:40:43,0
2009-05-23 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-06-05 13:43:35,0
2009-05-24 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.7,0,6,NA,2009-06-05 13:43:07,0
2009-05-25 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-06-05 13:44:32,0
2009-05-26 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,5.8,0,6,NA,2009-06-05 13:46:46,0
2009-05-27 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,6.4,0,6,NA,2009-06-05 13:47:40,0
2009-05-28 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.6,0,6,NA,2009-06-05 13:48:40,0
2009-05-29 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,10006,NA,2009-06-05 13:49:46,0
2009-05-30 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-06-05 13:53:09,0
2009-05-31 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-06-05 13:54:07,0
2009-06-01 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-06-05 13:55:14,0
2009-06-02 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-06-05 13:58:58,0
2009-06-03 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-06-05 13:59:47,0
2009-06-04 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-06-05 14:00:37,0
2009-06-05 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,2.4,0,6,NA,2009-06-05 14:01:44,0
2009-06-06 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-07-03 12:09:42,0
2009-06-07 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-07-03 12:10:54,0
2009-06-08 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-07-03 12:12:39,0
2009-06-09 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-07-03 12:13:50,0
2009-06-10 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-07-03 12:14:49,0
2009-06-11 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-07-03 12:15:57,0
2009-06-12 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-07-03 12:17:12,0
2009-06-13 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-07-03 12:18:05,0
2009-06-14 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-07-03 12:18:52,0
2009-06-15 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.7,0,6,NA,2009-07-03 12:22:38,0
2009-06-16 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.7,0,6,NA,2009-07-03 12:20:59,0
2009-06-17 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,21.5,0,6,NA,2009-07-03 12:22:01,0
2009-06-18 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,8.2,0,6,NA,2009-07-03 12:23:51,0
2009-06-19 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,2.8,0,6,NA,2009-07-03 12:24:52,0
2009-06-20 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,2.2,0,6,NA,2009-07-03 12:25:47,0
2009-06-21 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.6,0,6,NA,2009-07-03 12:26:45,0
2009-06-22 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,2.1,0,6,NA,2009-07-03 12:28:12,0
2009-06-23 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.1,0,6,NA,2009-07-03 12:29:24,0
2009-06-24 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-07-03 12:30:31,0
2009-06-25 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-07-03 12:31:30,0
2009-06-26 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-07-03 12:32:20,0
2009-06-27 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-07-03 12:33:05,0
2009-06-28 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.6,0,6,NA,2009-07-03 12:34:02,0
2009-06-29 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,16.9,0,6,NA,2009-07-03 12:34:53,0
2009-06-30 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,10006,NA,2009-07-03 12:36:48,0
2009-07-01 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1014,0,NA,2306,NA,2009-10-22 14:34:56,0
